Date,BABA,PDD,JD,BIDU,NTES,NIO,BILI,TME,EDU,YUMC,TCOM,ZTO,AMZN,TSLA,UL,JNJ
2020-09-02,296.07000732421875,90.29000091552734,83.20999908447266,124.26000213623047,98.44963836669922,19.899999618530273,50.880001068115234,15.899999618530273,15.352999687194824,57.69789505004883,30.600000381469727,34.297855377197266,3531.449951171875,447.3699951171875,59.841426849365234,151.8217315673828
2020-09-03,282.5,85.76000213623047,79.04000091552734,121.41999816894531,96.79624938964844,18.700000762939453,47.27000045776367,15.699999809265137,15.034000396728516,55.69594955444336,30.110000610351562,32.98900604248047,3368.0,407.0,58.731441497802734,147.5976104736328
2020-09-04,281.3900146484375,85.04000091552734,80.0,122.87000274658203,96.78030395507812,17.979999542236328,47.02000045776367,15.670000076293945,14.928999900817871,53.6043586730957,30.65999984741211,32.98900604248047,3294.6201171875,418.32000732421875,58.11259078979492,146.65013122558594
2020-09-08,270.0199890136719,81.70999908447266,76.22000122070312,119.30999755859375,91.29358673095703,17.030000686645508,44.38999938964844,15.800000190734863,14.772000312805176,52.11037063598633,30.190000534057617,31.471925735473633,3149.840087890625,330.2099914550781,58.613563537597656,145.33750915527344
2020-09-09,273.1499938964844,84.6500015258789,77.19000244140625,119.4000015258789,94.13965606689453,18.09000015258789,45.099998474121094,16.350000381469727,14.89799976348877,52.986846923828125,29.639999389648438,32.32466125488281,3268.610107421875,366.2799987792969,61.01036071777344,147.74563598632812
2020-09-10,267.54998779296875,83.87000274658203,74.52999877929688,119.16000366210938,91.64859771728516,17.739999771118164,42.970001220703125,15.729999542236328,14.46399974822998,50.45702362060547,28.889999389648438,31.005897521972656,3175.110107421875,371.3399963378906,60.008419036865234,144.99208068847656
2020-09-11,271.6099853515625,84.73999786376953,74.18000030517578,120.62000274658203,90.88871002197266,17.969999313354492,43.02000045776367,15.800000190734863,14.729999542236328,51.15422058105469,28.760000228881836,31.352941513061523,3116.219970703125,372.7200012207031,60.88266372680664,145.8507080078125
2020-09-14,274.1000061035156,85.27999877929688,76.58999633789062,121.87999725341797,92.831298828125,18.729999542236328,43.95000076293945,15.979999542236328,15.17199993133545,51.96097183227539,29.40999984741211,31.45209503173828,3102.969970703125,419.6199951171875,60.66655731201172,146.4132843017578
2020-09-15,277.9599914550781,82.6500015258789,77.0,124.48999786376953,95.23062133789062,19.190000534057617,45.38999938964844,15.550000190734863,15.53499984741211,51.79165267944336,29.030000686645508,31.105052947998047,3156.1298828125,449.760009765625,61.36398696899414,146.9462127685547
2020-09-16,278.1400146484375,82.6500015258789,75.08999633789062,126.02999877929688,94.59439086914062,19.010000228881836,44.150001525878906,15.710000038146973,15.4399995803833,51.761775970458984,29.360000610351562,30.748092651367188,3078.10009765625,441.760009765625,61.11841583251953,146.46261596679688
2020-09-17,275.7200012207031,81.0199966430664,74.37000274658203,124.66999816894531,93.74076843261719,19.299999237060547,44.220001220703125,15.8100004196167,15.444000244140625,51.801612854003906,29.68000030517578,30.569612503051758,3008.72998046875,423.42999267578125,61.36398696899414,145.24867248535156
